Algorithm,Seed,NodeID,CHSelections
DEEC,11,49,18
DEEC,11,50,42
DEEC,11,51,27
DEEC,11,52,18
DEEC,11,53,19
DEEC,11,54,22
DEEC,11,55,44
DEEC,11,56,38
DEEC,11,57,30
DEEC,11,58,34
DEEC,11,59,18
DEEC,11,60,51
DEEC,11,61,41
DEEC,11,62,44
DEEC,11,63,23
DEEC,11,64,19
DEEC,11,65,24
DEEC,11,66,31
DEEC,11,67,30
DEEC,11,68,23
DEEC,11,69,34
DEEC,11,70,21
DEEC,11,71,29
DEEC,11,72,19
DEEC,11,73,46
DEEC,11,74,33
DEEC,11,75,19
DEEC,11,76,20
DEEC,11,77,20
DEEC,11,78,45
DEEC,11,79,41
DEEC,11,80,23
DEEC,11,81,25
DEEC,11,82,33
DEEC,11,83,27
DEEC,11,84,31
DEEC,11,85,25
DEEC,11,86,27
DEEC,11,87,24
DEEC,11,88,19
DEEC,11,89,30
DEEC,11,90,26
DEEC,11,91,25
DEEC,11,92,19
DEEC,11,93,32
DEEC,11,94,22
DEEC,11,95,31
DEEC,11,96,19
DEEC,11,97,16
DEEC,11,98,37
DEEC,11,99,29
DEEC,12,0,41
DEEC,12,1,19
DEEC,12,2,15
DEEC,12,3,25
DEEC,12,4,31
DEEC,12,5,22
DEEC,12,6,15
DEEC,12,7,19
DEEC,12,8,33
DEEC,12,9,26
DEEC,12,10,25
DEEC,12,11,40
DEEC,12,12,42
DEEC,12,13,19
DEEC,12,14,44
DEEC,12,15,25
DEEC,12,16,19
DEEC,12,17,30
DEEC,12,18,22
DEEC,12,19,22
DEEC,12,20,36
DEEC,12,21,33
DEEC,12,22,23
DEEC,12,23,27
DEEC,12,24,40
DEEC,12,25,15
DEEC,12,26,38
DEEC,12,27,43
DEEC,12,28,39
DEEC,12,29,20
DEEC,12,30,27
DEEC,12,31,39
DEEC,12,32,38
DEEC,12,33,25
DEEC,12,34,23
DEEC,12,35,41
DEEC,12,36,21
DEEC,12,37,41
DEEC,12,38,31
DEEC,12,39,33
DEEC,12,40,25
DEEC,12,41,18
DEEC,12,42,31
DEEC,12,43,31
DEEC,12,44,23
DEEC,12,45,13
DEEC,12,46,25
DEEC,12,47,45
DEEC,12,48,22
DEEC,12,49,20
DEEC,12,50,29
DEEC,12,51,29
DEEC,12,52,43
DEEC,12,53,22
DEEC,12,54,30
DEEC,12,55,39
DEEC,12,56,26
DEEC,12,57,24
DEEC,12,58,53
DEEC,12,59,23
DEEC,12,60,42
DEEC,12,61,15
DEEC,12,62,42
DEEC,12,63,33
DEEC,12,64,32
