Algorithm,Seed,NodeID,DeathRound
LEACH,12,66,684
LEACH,12,67,313
LEACH,12,68,768
LEACH,12,69,663
LEACH,12,70,391
LEACH,12,71,765
LEACH,12,72,420
LEACH,12,73,539
LEACH,12,74,530
LEACH,12,75,765
LEACH,12,76,373
LEACH,12,77,829
LEACH,12,78,487
LEACH,12,79,350
LEACH,12,80,438
LEACH,12,81,563
LEACH,12,82,841
LEACH,12,83,792
LEACH,12,84,329
LEACH,12,85,577
LEACH,12,86,390
LEACH,12,87,462
LEACH,12,88,323
LEACH,12,89,440
LEACH,12,90,742
LEACH,12,91,456
LEACH,12,92,660
LEACH,12,93,809
LEACH,12,94,755
LEACH,12,95,756
LEACH,12,96,302
LEACH,12,97,404
LEACH,12,98,728
LEACH,12,99,466
LEACH,13,0,428
LEACH,13,1,791
LEACH,13,2,791
LEACH,13,3,290
LEACH,13,4,806
LEACH,13,5,463
LEACH,13,6,402
LEACH,13,7,404
LEACH,13,8,304
LEACH,13,9,276
LEACH,13,10,314
LEACH,13,11,582
LEACH,13,12,322
LEACH,13,13,396
LEACH,13,14,356
LEACH,13,15,541
LEACH,13,16,333
LEACH,13,17,408
LEACH,13,18,394
LEACH,13,19,414
LEACH,13,20,344
LEACH,13,21,401
LEACH,13,22,764
LEACH,13,23,575
LEACH,13,24,469
LEACH,13,25,339
LEACH,13,26,673
LEACH,13,27,378
LEACH,13,28,416
LEACH,13,29,743
LEACH,13,30,730
LEACH,13,31,814
LEACH,13,32,342
LEACH,13,33,665
LEACH,13,34,454
LEACH,13,35,726
LEACH,13,36,344
LEACH,13,37,344
LEACH,13,38,320
LEACH,13,39,791
LEACH,13,40,756
LEACH,13,41,320
LEACH,13,42,326
LEACH,13,43,633
LEACH,13,44,291
LEACH,13,45,799
LEACH,13,46,764
LEACH,13,47,789
LEACH,13,48,417
LEACH,13,49,458
LEACH,13,50,319
LEACH,13,51,552
LEACH,13,52,532
LEACH,13,53,573
LEACH,13,54,647
LEACH,13,55,805
LEACH,13,56,537
LEACH,13,57,287
LEACH,13,58,581
LEACH,13,59,376
LEACH,13,60,711
LEACH,13,61,366
LEACH,13,62,834
LEACH,13,63,483
LEACH,13,64,806
LEACH,13,65,684
LEACH,13,66,387
LEACH,13,67,592
LEACH,13,68,904
LEACH,13,69,836
LEACH,13,70,795
LEACH,13,71,304
LEACH,13,72,583
LEACH,13,73,795
LEACH,13,74,802
LEACH,13,75,404
LEACH,13,76,727
LEACH,13,77,340
LEACH,13,78,469
LEACH,13,79,502
LEACH,13,80,913
LEACH,13,81,320
LEACH,13,82,663
LEACH,13,83,403
LEACH,13,84,302
LEACH,13,85,285
LEACH,13,86,290
LEACH,13,87,374
LEACH,13,88,720
LEACH,13,89,552
LEACH,13,90,463
LEACH,13,91,787
LEACH,13,92,781
LEACH,13,93,611
LEACH,13,94,681
LEACH,13,95,290
LEACH,13,96,450
LEACH,13,97,343
LEACH,13,98,770
LEACH,13,99,698
LEACH,14,0,719
LEACH,14,1,448
LEACH,14,2,524
LEACH,14,3,745
LEACH,14,4,334
LEACH,14,5,805
LEACH,14,6,777
LEACH,14,7,460
LEACH,14,8,342
LEACH,14,9,411
LEACH,14,10,322
LEACH,14,11,711
LEACH,14,12,946
LEACH,14,13,498
LEACH,14,14,340
LEACH,14,15,425
LEACH,14,16,890
LEACH,14,17,390
LEACH,14,18,409
LEACH,14,19,565
LEACH,14,20,650
LEACH,14,21,384
LEACH,14,22,525
LEACH,14,23,459
LEACH,14,24,758
LEACH,14,25,629
LEACH,14,26,683
LEACH,14,27,694
LEACH,14,28,629
LEACH,14,29,498
LEACH,14,30,775
LEACH,14,31,619
LEACH,14,32,366
LEACH,14,33,342
LEACH,14,34,644
LEACH,14,35,370
LEACH,14,36,696
LEACH,14,37,478
LEACH,14,38,706
LEACH,14,39,786
LEACH,14,40,417
LEACH,14,41,389
LEACH,14,42,809
LEACH,14,43,498
LEACH,14,44,433
LEACH,14,45,338
LEACH,14,46,921
LEACH,14,47,366
LEACH,14,48,438
LEACH,14,49,589
LEACH,14,50,506
LEACH,14,51,819
LEACH,14,52,820
LEACH,14,53,716
LEACH,14,54,530
LEACH,14,55,679
LEACH,14,56,353
LEACH,14,57,691
LEACH,14,58,709
LEACH,14,59,644
LEACH,14,60,422
LEACH,14,61,564
LEACH,14,62,591
LEACH,14,63,741
LEACH,14,64,489
LEACH,14,65,474
LEACH,14,66,335
LEACH,14,67,422
LEACH,14,68,501
LEACH,14,69,745
LEACH,14,70,601
LEACH,14,71,738
LEACH,14,72,383
LEACH,14,73,343
LEACH,14,74,325
LEACH,14,75,538
LEACH,14,76,570
LEACH,14,77,641
LEACH,14,78,492
LEACH,14,79,680
LEACH,14,80,438
LEACH,14,81,596
LEACH,14,82,851
LEACH,14,83,726
LEACH,14,84,415
LEACH,14,85,809
LEACH,14,86,860
LEACH,14,87,829
LEACH,14,88,772
LEACH,14,89,664
LEACH,14,90,678
LEACH,14,91,438
LEACH,14,92,712
LEACH,14,93,488
LEACH,14,94,525
LEACH,14,95,766
LEACH,14,96,903
LEACH,14,97,771
LEACH,14,98,358
LEACH,14,99,434
LEACH,15,0,396
LEACH,15,1,492
LEACH,15,2,434
LEACH,15,3,668
LEACH,15,4,870
LEACH,15,5,384
LEACH,15,6,388
LEACH,15,7,687
LEACH,15,8,778
LEACH,15,9,346
LEACH,15,10,639
LEACH,15,11,644
LEACH,15,12,551
LEACH,15,13,363
LEACH,15,14,709
LEACH,15,15,381
LEACH,15,16,542
LEACH,15,17,393
LEACH,15,18,787
LEACH,15,19,399
LEACH,15,20,372
LEACH,15,21,610
LEACH,15,22,604
LEACH,15,23,814
LEACH,15,24,307
LEACH,15,25,420
LEACH,15,26,676
LEACH,15,27,468
LEACH,15,28,529
LEACH,15,29,846
LEACH,15,30,311
LEACH,15,31,667
LEACH,15,32,487
LEACH,15,33,329
LEACH,15,34,715
LEACH,15,35,671
LEACH,15,36,640
LEACH,15,37,368
LEACH,15,38,735
LEACH,15,39,404
LEACH,15,40,671
LEACH,15,41,746
LEACH,15,42,365
LEACH,15,43,480
LEACH,15,44,593
LEACH,15,45,711
LEACH,15,46,652
LEACH,15,47,715
LEACH,15,48,809
LEACH,15,49,729
LEACH,15,50,737
LEACH,15,51,855
LEACH,15,52,470
LEACH,15,53,657
LEACH,15,54,332
LEACH,15,55,669
LEACH,15,56,622
LEACH,15,57,420
LEACH,15,58,512
LEACH,15,59,769
LEACH,15,60,649
LEACH,15,61,555
LEACH,15,62,834
LEACH,15,63,399
LEACH,15,64,388
LEACH,15,65,375
LEACH,15,66,830
LEACH,15,67,467
LEACH,15,68,834
LEACH,15,69,578
LEACH,15,70,570
LEACH,15,71,791
LEACH,15,72,681
LEACH,15,73,447
LEACH,15,74,677
LEACH,15,75,706
LEACH,15,76,600
LEACH,15,77,307
LEACH,15,78,722
LEACH,15,79,670
LEACH,15,80,437
LEACH,15,81,776
LEACH,15,82,627
LEACH,15,83,883
LEACH,15,84,329
LEACH,15,85,788
LEACH,15,86,585
LEACH,15,87,333
LEACH,15,88,875
LEACH,15,89,490
LEACH,15,90,509
LEACH,15,91,789
LEACH,15,92,836
LEACH,15,93,591
LEACH,15,94,346
LEACH,15,95,324
LEACH,15,96,933
LEACH,15,97,533
LEACH,15,98,813
LEACH,15,99,720
LEACH,16,0,695
LEACH,16,1,519
LEACH,16,2,376
LEACH,16,3,638
LEACH,16,4,394
LEACH,16,5,809
LEACH,16,6,587
LEACH,16,7,647
LEACH,16,8,365
LEACH,16,9,837
LEACH,16,10,642
LEACH,16,11,663
LEACH,16,12,776
LEACH,16,13,692
LEACH,16,14,666
LEACH,16,15,441
LEACH,16,16,404
LEACH,16,17,613
LEACH,16,18,737
LEACH,16,19,849
LEACH,16,20,819
LEACH,16,21,689
LEACH,16,22,797
LEACH,16,23,366
LEACH,16,24,563
LEACH,16,25,364
LEACH,16,26,758
LEACH,16,27,553
LEACH,16,28,796
LEACH,16,29,374
LEACH,16,30,348
LEACH,16,31,765
LEACH,16,32,718
LEACH,16,33,573
LEACH,16,34,495
LEACH,16,35,690
LEACH,16,36,399
LEACH,16,37,388
LEACH,16,38,795
LEACH,16,39,594
LEACH,16,40,556
LEACH,16,41,364
LEACH,16,42,337
LEACH,16,43,741
LEACH,16,44,563
LEACH,16,45,486
LEACH,16,46,922
LEACH,16,47,414
LEACH,16,48,727
LEACH,16,49,614
LEACH,16,50,362
LEACH,16,51,797
LEACH,16,52,603
LEACH,16,53,621
LEACH,16,54,415
LEACH,16,55,835
LEACH,16,56,420
LEACH,16,57,705
LEACH,16,58,746
LEACH,16,59,339
LEACH,16,60,359
LEACH,16,61,749
LEACH,16,62,679
LEACH,16,63,313
LEACH,16,64,339
LEACH,16,65,715
LEACH,16,66,524
LEACH,16,67,621
LEACH,16,68,490
LEACH,16,69,669
LEACH,16,70,534
LEACH,16,71,468
LEACH,16,72,462
LEACH,16,73,918
LEACH,16,74,395
LEACH,16,75,410
LEACH,16,76,817
LEACH,16,77,698
LEACH,16,78,586
LEACH,16,79,397
LEACH,16,80,307
LEACH,16,81,358
LEACH,16,82,293
LEACH,16,83,733
LEACH,16,84,573
LEACH,16,85,467
LEACH,16,86,722
LEACH,16,87,575
LEACH,16,88,590
LEACH,16,89,394
LEACH,16,90,364
LEACH,16,91,492
LEACH,16,92,767
LEACH,16,93,331
LEACH,16,94,548
LEACH,16,95,602
LEACH,16,96,832
LEACH,16,97,571
LEACH,16,98,822
LEACH,16,99,492
LEACH,17,0,675
LEACH,17,1,710
LEACH,17,2,663
LEACH,17,3,878
LEACH,17,4,771
LEACH,17,5,694
LEACH,17,6,452
LEACH,17,7,601
LEACH,17,8,446
LEACH,17,9,753
LEACH,17,10,756
LEACH,17,11,650
LEACH,17,12,400
LEACH,17,13,741
LEACH,17,14,672
LEACH,17,15,824
LEACH,17,16,658
LEACH,17,17,522
LEACH,17,18,682
LEACH,17,19,351
LEACH,17,20,850
LEACH,17,21,707
LEACH,17,22,781
LEACH,17,23,439
LEACH,17,24,720
LEACH,17,25,733
LEACH,17,26,501
LEACH,17,27,772
LEACH,17,28,643
LEACH,17,29,661
LEACH,17,30,752
LEACH,17,31,625
LEACH,17,32,814
LEACH,17,33,664
LEACH,17,34,798
LEACH,17,35,372
LEACH,17,36,777
LEACH,17,37,484
LEACH,17,38,371
LEACH,17,39,547
LEACH,17,40,539
LEACH,17,41,347
LEACH,17,42,692
LEACH,17,43,768
LEACH,17,44,776
LEACH,17,45,664
LEACH,17,46,533
LEACH,17,47,562
LEACH,17,48,507
LEACH,17,49,456
LEACH,17,50,456
LEACH,17,51,604
LEACH,17,52,817
LEACH,17,53,826
LEACH,17,54,734
LEACH,17,55,856
LEACH,17,56,397
LEACH,17,57,444
LEACH,17,58,776
LEACH,17,59,808
LEACH,17,60,761
LEACH,17,61,601
LEACH,17,62,596
LEACH,17,63,893
LEACH,17,64,655
LEACH,17,65,778
LEACH,17,66,644
LEACH,17,67,840
LEACH,17,68,684
LEACH,17,69,812
LEACH,17,70,434
LEACH,17,71,704
LEACH,17,72,503
LEACH,17,73,365
LEACH,17,74,340
LEACH,17,75,337
LEACH,17,76,775
LEACH,17,77,564
LEACH,17,78,395
LEACH,17,79,601
LEACH,17,80,784
LEACH,17,81,556
LEACH,17,82,847
LEACH,17,83,767
LEACH,17,84,736
LEACH,17,85,685
LEACH,17,86,708
LEACH,17,87,532
LEACH,17,88,607
LEACH,17,89,700
LEACH,17,90,520
LEACH,17,91,420
LEACH,17,92,657
LEACH,17,93,362
LEACH,17,94,711
LEACH,17,95,693
LEACH,17,96,835
LEACH,17,97,444
LEACH,17,98,741
LEACH,17,99,480
LEACH,18,0,705
LEACH,18,1,587
LEACH,18,2,844
LEACH,18,3,614
LEACH,18,4,312
LEACH,18,5,777
LEACH,18,6,712
LEACH,18,7,721
LEACH,18,8,688
LEACH,18,9,417
LEACH,18,10,518
LEACH,18,11,653
LEACH,18,12,657
LEACH,18,13,314
LEACH,18,14,374
LEACH,18,15,869
LEACH,18,16,217
LEACH,18,17,435
LEACH,18,18,261
LEACH,18,19,682
LEACH,18,20,799
LEACH,18,21,587
LEACH,18,22,489
LEACH,18,23,619
LEACH,18,24,565
LEACH,18,25,508
LEACH,18,26,712
LEACH,18,27,849
LEACH,18,28,658
LEACH,18,29,346
LEACH,18,30,584
LEACH,18,31,422
LEACH,18,32,760
LEACH,18,33,644
LEACH,18,34,699
LEACH,18,35,923
LEACH,18,36,773
LEACH,18,37,537
LEACH,18,38,268
LEACH,18,39,581
LEACH,18,40,803
LEACH,18,41,684
LEACH,18,42,622
LEACH,18,43,748
LEACH,18,44,489
LEACH,18,45,702
LEACH,18,46,853
LEACH,18,47,473
LEACH,18,48,805
LEACH,18,49,629
LEACH,18,50,876
LEACH,18,51,392
LEACH,18,52,321
LEACH,18,53,810
LEACH,18,54,770
LEACH,18,55,703
LEACH,18,56,746
LEACH,18,57,467
LEACH,18,58,807
LEACH,18,59,742
LEACH,18,60,648
LEACH,18,61,820
LEACH,18,62,734
LEACH,18,63,583
LEACH,18,64,814
LEACH,18,65,425
LEACH,18,66,838
LEACH,18,67,751
LEACH,18,68,576
LEACH,18,69,870
LEACH,18,70,644
LEACH,18,71,802
LEACH,18,72,609
LEACH,18,73,709
LEACH,18,74,442
LEACH,18,75,423
LEACH,18,76,761
LEACH,18,77,654
LEACH,18,78,279
LEACH,18,79,718
LEACH,18,80,364
LEACH,18,81,712
LEACH,18,82,755
LEACH,18,83,648
LEACH,18,84,755
LEACH,18,85,729
LEACH,18,86,669
LEACH,18,87,652
LEACH,18,88,459
LEACH,18,89,439
LEACH,18,90,515
LEACH,18,91,425
LEACH,18,92,793
LEACH,18,93,636
LEACH,18,94,815
LEACH,18,95,690
LEACH,18,96,612
LEACH,18,97,447
LEACH,18,98,678
LEACH,18,99,414
LEACH,19,0,632
LEACH,19,1,463
LEACH,19,2,707
LEACH,19,3,414
LEACH,19,4,425
LEACH,19,5,443
LEACH,19,6,772
LEACH,19,7,684
LEACH,19,8,660
LEACH,19,9,484
LEACH,19,10,620
LEACH,19,11,508
LEACH,19,12,334
LEACH,19,13,306
LEACH,19,14,675
LEACH,19,15,517
LEACH,19,16,805
LEACH,19,17,809
LEACH,19,18,648
LEACH,19,19,624
LEACH,19,20,383
LEACH,19,21,822
LEACH,19,22,497
LEACH,19,23,795
LEACH,19,24,370
LEACH,19,25,737
LEACH,19,26,495
LEACH,19,27,566
LEACH,19,28,624
LEACH,19,29,629
LEACH,19,30,851
LEACH,19,31,326
LEACH,19,32,534
LEACH,19,33,782
LEACH,19,34,828
LEACH,19,35,604
LEACH,19,36,709
LEACH,19,37,945
LEACH,19,38,388
LEACH,19,39,597
LEACH,19,40,701
LEACH,19,41,452
LEACH,19,42,521
LEACH,19,43,390
LEACH,19,44,274
LEACH,19,45,359
LEACH,19,46,715
LEACH,19,47,698
LEACH,19,48,481
LEACH,19,49,599
LEACH,19,50,344
LEACH,19,51,452
LEACH,19,52,590
LEACH,19,53,643
LEACH,19,54,735
LEACH,19,55,420
LEACH,19,56,757
LEACH,19,57,886
LEACH,19,58,550
LEACH,19,59,464
LEACH,19,60,330
LEACH,19,61,519
LEACH,19,62,353
LEACH,19,63,310
LEACH,19,64,467
LEACH,19,65,412
LEACH,19,66,607
LEACH,19,67,456
LEACH,19,68,629
LEACH,19,69,349
LEACH,19,70,426
LEACH,19,71,603
LEACH,19,72,354
LEACH,19,73,602
LEACH,19,74,656
LEACH,19,75,361
LEACH,19,76,340
LEACH,19,77,495
LEACH,19,78,413
LEACH,19,79,416
LEACH,19,80,668
LEACH,19,81,852
LEACH,19,82,526
LEACH,19,83,699
LEACH,19,84,760
LEACH,19,85,795
LEACH,19,86,805
LEACH,19,87,439
LEACH,19,88,626
LEACH,19,89,531
LEACH,19,90,736
LEACH,19,91,388
LEACH,19,92,822
LEACH,19,93,307
LEACH,19,94,381
LEACH,19,95,314
LEACH,19,96,566
LEACH,19,97,371
LEACH,19,98,643
LEACH,19,99,633
