Algorithm,Seed,NodeID,CHSelections
LEACH,12,66,35
LEACH,12,67,15
LEACH,12,68,40
LEACH,12,69,34
LEACH,12,70,20
LEACH,12,71,39
LEACH,12,72,21
LEACH,12,73,29
LEACH,12,74,26
LEACH,12,75,44
LEACH,12,76,18
LEACH,12,77,44
LEACH,12,78,27
LEACH,12,79,18
LEACH,12,80,22
LEACH,12,81,29
LEACH,12,82,48
LEACH,12,83,39
LEACH,12,84,16
LEACH,12,85,28
LEACH,12,86,21
LEACH,12,87,24
LEACH,12,88,17
LEACH,12,89,25
LEACH,12,90,41
LEACH,12,91,24
LEACH,12,92,35
LEACH,12,93,40
LEACH,12,94,41
LEACH,12,95,40
LEACH,12,96,15
LEACH,12,97,21
LEACH,12,98,38
LEACH,12,99,23
LEACH,13,0,21
LEACH,13,1,40
LEACH,13,2,41
LEACH,13,3,14
LEACH,13,4,42
LEACH,13,5,24
LEACH,13,6,21
LEACH,13,7,21
LEACH,13,8,16
LEACH,13,9,13
LEACH,13,10,15
LEACH,13,11,30
LEACH,13,12,17
LEACH,13,13,20
LEACH,13,14,18
LEACH,13,15,27
LEACH,13,16,16
LEACH,13,17,22
LEACH,13,18,20
LEACH,13,19,22
LEACH,13,20,17
LEACH,13,21,20
LEACH,13,22,43
LEACH,13,23,28
LEACH,13,24,23
LEACH,13,25,18
LEACH,13,26,36
LEACH,13,27,19
LEACH,13,28,21
LEACH,13,29,43
LEACH,13,30,43
LEACH,13,31,43
LEACH,13,32,17
LEACH,13,33,33
LEACH,13,34,22
LEACH,13,35,39
LEACH,13,36,17
LEACH,13,37,17
LEACH,13,38,16
LEACH,13,39,41
LEACH,13,40,42
LEACH,13,41,16
LEACH,13,42,17
LEACH,13,43,31
LEACH,13,44,15
LEACH,13,45,44
LEACH,13,46,40
LEACH,13,47,43
LEACH,13,48,22
LEACH,13,49,23
LEACH,13,50,16
LEACH,13,51,27
LEACH,13,52,27
LEACH,13,53,28
LEACH,13,54,37
LEACH,13,55,44
LEACH,13,56,27
LEACH,13,57,15
LEACH,13,58,30
LEACH,13,59,18
LEACH,13,60,39
LEACH,13,61,18
LEACH,13,62,51
LEACH,13,63,25
LEACH,13,64,44
LEACH,13,65,35
LEACH,13,66,20
LEACH,13,67,31
LEACH,13,68,57
LEACH,13,69,47
LEACH,13,70,42
LEACH,13,71,15
LEACH,13,72,30
LEACH,13,73,42
LEACH,13,74,41
LEACH,13,75,21
LEACH,13,76,39
LEACH,13,77,18
LEACH,13,78,24
LEACH,13,79,25
LEACH,13,80,61
LEACH,13,81,16
LEACH,13,82,36
LEACH,13,83,20
LEACH,13,84,16
LEACH,13,85,14
LEACH,13,86,14
LEACH,13,87,19
LEACH,13,88,36
LEACH,13,89,27
LEACH,13,90,23
LEACH,13,91,40
LEACH,13,92,39
LEACH,13,93,33
LEACH,13,94,37
LEACH,13,95,14
LEACH,13,96,23
LEACH,13,97,17
LEACH,13,98,39
LEACH,13,99,37
LEACH,14,0,37
LEACH,14,1,22
LEACH,14,2,27
LEACH,14,3,38
LEACH,14,4,16
LEACH,14,5,48
LEACH,14,6,43
LEACH,14,7,23
LEACH,14,8,18
LEACH,14,9,20
LEACH,14,10,17
LEACH,14,11,39
LEACH,14,12,64
LEACH,14,13,25
LEACH,14,14,17
LEACH,14,15,22
LEACH,14,16,61
LEACH,14,17,19
LEACH,14,18,21
LEACH,14,19,29
LEACH,14,20,34
LEACH,14,21,20
LEACH,14,22,28
LEACH,14,23,24
LEACH,14,24,42
LEACH,14,25,31
LEACH,14,26,34
LEACH,14,27,34
LEACH,14,28,31
LEACH,14,29,27
LEACH,14,30,43
LEACH,14,31,32
LEACH,14,32,20
LEACH,14,33,17
LEACH,14,34,38
LEACH,14,35,18
LEACH,14,36,36
LEACH,14,37,24
LEACH,14,38,37
LEACH,14,39,45
LEACH,14,40,20
LEACH,14,41,20
LEACH,14,42,50
LEACH,14,43,25
LEACH,14,44,22
LEACH,14,45,17
LEACH,14,46,65
LEACH,14,47,21
LEACH,14,48,22
LEACH,14,49,29
LEACH,14,50,25
LEACH,14,51,50
LEACH,14,52,52
LEACH,14,53,37
LEACH,14,54,26
LEACH,14,55,34
LEACH,14,56,18
LEACH,14,57,35
LEACH,14,58,37
LEACH,14,59,34
LEACH,14,60,22
LEACH,14,61,29
LEACH,14,62,29
LEACH,14,63,38
LEACH,14,64,24
LEACH,14,65,25
LEACH,14,66,16
LEACH,14,67,21
LEACH,14,68,26
LEACH,14,69,38
LEACH,14,70,31
LEACH,14,71,40
LEACH,14,72,19
LEACH,14,73,18
LEACH,14,74,17
LEACH,14,75,27
LEACH,14,76,28
LEACH,14,77,32
LEACH,14,78,26
LEACH,14,79,37
LEACH,14,80,22
LEACH,14,81,29
LEACH,14,82,56
LEACH,14,83,38
LEACH,14,84,21
LEACH,14,85,50
LEACH,14,86,53
LEACH,14,87,49
LEACH,14,88,42
LEACH,14,89,33
LEACH,14,90,34
LEACH,14,91,22
LEACH,14,92,38
LEACH,14,93,24
LEACH,14,94,27
LEACH,14,95,46
LEACH,14,96,64
LEACH,14,97,40
LEACH,14,98,17
LEACH,14,99,22
LEACH,15,0,20
LEACH,15,1,24
LEACH,15,2,22
LEACH,15,3,33
LEACH,15,4,55
LEACH,15,5,19
LEACH,15,6,20
LEACH,15,7,36
LEACH,15,8,42
LEACH,15,9,17
LEACH,15,10,33
LEACH,15,11,36
LEACH,15,12,27
LEACH,15,13,19
LEACH,15,14,37
LEACH,15,15,19
LEACH,15,16,27
LEACH,15,17,19
LEACH,15,18,41
LEACH,15,19,20
LEACH,15,20,18
LEACH,15,21,33
LEACH,15,22,32
LEACH,15,23,50
LEACH,15,24,15
LEACH,15,25,21
LEACH,15,26,34
LEACH,15,27,25
LEACH,15,28,27
LEACH,15,29,52
LEACH,15,30,15
LEACH,15,31,33
LEACH,15,32,24
LEACH,15,33,16
LEACH,15,34,39
LEACH,15,35,34
LEACH,15,36,33
LEACH,15,37,18
LEACH,15,38,38
LEACH,15,39,20
LEACH,15,40,34
LEACH,15,41,38
LEACH,15,42,18
LEACH,15,43,24
LEACH,15,44,29
LEACH,15,45,35
LEACH,15,46,33
LEACH,15,47,38
LEACH,15,48,46
LEACH,15,49,40
LEACH,15,50,37
LEACH,15,51,53
LEACH,15,52,24
LEACH,15,53,34
LEACH,15,54,16
LEACH,15,55,36
LEACH,15,56,33
LEACH,15,57,21
LEACH,15,58,26
LEACH,15,59,40
LEACH,15,60,34
LEACH,15,61,28
LEACH,15,62,45
LEACH,15,63,20
LEACH,15,64,19
LEACH,15,65,19
LEACH,15,66,52
LEACH,15,67,24
LEACH,15,68,44
LEACH,15,69,30
LEACH,15,70,28
LEACH,15,71,42
LEACH,15,72,34
LEACH,15,73,23
LEACH,15,74,33
LEACH,15,75,36
LEACH,15,76,31
LEACH,15,77,16
LEACH,15,78,38
LEACH,15,79,36
LEACH,15,80,21
LEACH,15,81,40
LEACH,15,82,31
LEACH,15,83,59
LEACH,15,84,16
LEACH,15,85,44
LEACH,15,86,29
LEACH,15,87,17
LEACH,15,88,57
LEACH,15,89,25
LEACH,15,90,25
LEACH,15,91,41
LEACH,15,92,46
LEACH,15,93,30
LEACH,15,94,17
LEACH,15,95,16
LEACH,15,96,75
LEACH,15,97,26
LEACH,15,98,44
LEACH,15,99,39
LEACH,16,0,34
LEACH,16,1,29
LEACH,16,2,20
LEACH,16,3,32
LEACH,16,4,19
LEACH,16,5,45
LEACH,16,6,30
LEACH,16,7,36
LEACH,16,8,20
LEACH,16,9,51
LEACH,16,10,33
LEACH,16,11,33
LEACH,16,12,42
LEACH,16,13,34
LEACH,16,14,33
LEACH,16,15,23
LEACH,16,16,21
LEACH,16,17,32
LEACH,16,18,36
LEACH,16,19,55
LEACH,16,20,47
LEACH,16,21,34
LEACH,16,22,42
LEACH,16,23,19
LEACH,16,24,28
LEACH,16,25,19
LEACH,16,26,41
LEACH,16,27,27
LEACH,16,28,43
LEACH,16,29,19
LEACH,16,30,20
LEACH,16,31,38
LEACH,16,32,37
LEACH,16,33,28
LEACH,16,34,26
LEACH,16,35,35
LEACH,16,36,23
LEACH,16,37,19
LEACH,16,38,42
LEACH,16,39,29
LEACH,16,40,30
LEACH,16,41,20
LEACH,16,42,17
LEACH,16,43,38
LEACH,16,44,31
LEACH,16,45,24
LEACH,16,46,68
LEACH,16,47,21
LEACH,16,48,41
LEACH,16,49,33
LEACH,16,50,18
LEACH,16,51,45
LEACH,16,52,30
LEACH,16,53,33
LEACH,16,54,22
LEACH,16,55,48
LEACH,16,56,21
LEACH,16,57,36
LEACH,16,58,40
LEACH,16,59,18
LEACH,16,60,20
LEACH,16,61,38
LEACH,16,62,34
LEACH,16,63,17
LEACH,16,64,17
LEACH,16,65,36
LEACH,16,66,27
LEACH,16,67,31
LEACH,16,68,28
LEACH,16,69,37
LEACH,16,70,27
LEACH,16,71,23
LEACH,16,72,23
LEACH,16,73,64
LEACH,16,74,23
LEACH,16,75,20
LEACH,16,76,45
LEACH,16,77,35
LEACH,16,78,30
LEACH,16,79,22
LEACH,16,80,17
LEACH,16,81,19
LEACH,16,82,16
LEACH,16,83,37
LEACH,16,84,29
LEACH,16,85,27
LEACH,16,86,36
LEACH,16,87,30
LEACH,16,88,29
LEACH,16,89,19
LEACH,16,90,20
LEACH,16,91,26
LEACH,16,92,39
LEACH,16,93,19
LEACH,16,94,27
LEACH,16,95,32
LEACH,16,96,50
LEACH,16,97,29
LEACH,16,98,54
LEACH,16,99,24
LEACH,17,0,35
LEACH,17,1,36
LEACH,17,2,33
LEACH,17,3,56
LEACH,17,4,43
LEACH,17,5,35
LEACH,17,6,23
LEACH,17,7,32
LEACH,17,8,24
LEACH,17,9,37
LEACH,17,10,40
LEACH,17,11,34
LEACH,17,12,21
LEACH,17,13,42
LEACH,17,14,34
LEACH,17,15,44
LEACH,17,16,35
LEACH,17,17,28
LEACH,17,18,38
LEACH,17,19,17
LEACH,17,20,54
LEACH,17,21,36
LEACH,17,22,41
LEACH,17,23,22
LEACH,17,24,40
LEACH,17,25,39
LEACH,17,26,26
LEACH,17,27,39
LEACH,17,28,33
LEACH,17,29,34
LEACH,17,30,38
LEACH,17,31,32
LEACH,17,32,44
LEACH,17,33,36
LEACH,17,34,43
LEACH,17,35,20
LEACH,17,36,39
LEACH,17,37,24
LEACH,17,38,19
LEACH,17,39,27
LEACH,17,40,27
LEACH,17,41,19
LEACH,17,42,38
LEACH,17,43,43
LEACH,17,44,39
LEACH,17,45,36
LEACH,17,46,29
LEACH,17,47,29
LEACH,17,48,26
LEACH,17,49,23
LEACH,17,50,23
LEACH,17,51,32
LEACH,17,52,46
LEACH,17,53,45
LEACH,17,54,39
LEACH,17,55,55
LEACH,17,56,20
LEACH,17,57,24
LEACH,17,58,38
LEACH,17,59,47
LEACH,17,60,40
LEACH,17,61,32
LEACH,17,62,35
LEACH,17,63,61
LEACH,17,64,34
LEACH,17,65,39
LEACH,17,66,36
LEACH,17,67,52
LEACH,17,68,35
LEACH,17,69,48
LEACH,17,70,24
LEACH,17,71,37
LEACH,17,72,25
LEACH,17,73,19
LEACH,17,74,18
LEACH,17,75,17
LEACH,17,76,41
LEACH,17,77,30
LEACH,17,78,19
LEACH,17,79,31
LEACH,17,80,41
LEACH,17,81,28
LEACH,17,82,47
LEACH,17,83,38
LEACH,17,84,38
LEACH,17,85,35
LEACH,17,86,38
LEACH,17,87,26
LEACH,17,88,35
LEACH,17,89,37
LEACH,17,90,27
LEACH,17,91,22
LEACH,17,92,34
LEACH,17,93,18
LEACH,17,94,37
LEACH,17,95,36
LEACH,17,96,55
LEACH,17,97,24
LEACH,17,98,41
LEACH,17,99,24
LEACH,18,0,35
LEACH,18,1,29
LEACH,18,2,45
LEACH,18,3,30
LEACH,18,4,16
LEACH,18,5,39
LEACH,18,6,35
LEACH,18,7,37
LEACH,18,8,34
LEACH,18,9,20
LEACH,18,10,25
LEACH,18,11,32
LEACH,18,12,33
LEACH,18,13,16
LEACH,18,14,19
LEACH,18,15,59
LEACH,18,16,11
LEACH,18,17,22
LEACH,18,18,13
LEACH,18,19,36
LEACH,18,20,41
LEACH,18,21,30
LEACH,18,22,25
LEACH,18,23,31
LEACH,18,24,29
LEACH,18,25,26
LEACH,18,26,35
LEACH,18,27,47
LEACH,18,28,33
LEACH,18,29,17
LEACH,18,30,30
LEACH,18,31,23
LEACH,18,32,38
LEACH,18,33,32
LEACH,18,34,35
LEACH,18,35,63
LEACH,18,36,40
LEACH,18,37,28
LEACH,18,38,13
LEACH,18,39,29
LEACH,18,40,42
LEACH,18,41,36
LEACH,18,42,32
LEACH,18,43,38
LEACH,18,44,24
LEACH,18,45,37
LEACH,18,46,47
LEACH,18,47,24
LEACH,18,48,41
LEACH,18,49,32
LEACH,18,50,50
LEACH,18,51,20
LEACH,18,52,16
LEACH,18,53,40
LEACH,18,54,38
LEACH,18,55,35
LEACH,18,56,37
LEACH,18,57,23
LEACH,18,58,41
LEACH,18,59,37
LEACH,18,60,33
LEACH,18,61,42
LEACH,18,62,37
LEACH,18,63,32
LEACH,18,64,42
LEACH,18,65,21
LEACH,18,66,48
LEACH,18,67,37
LEACH,18,68,28
LEACH,18,69,51
LEACH,18,70,34
LEACH,18,71,42
LEACH,18,72,32
LEACH,18,73,37
LEACH,18,74,23
LEACH,18,75,23
LEACH,18,76,39
LEACH,18,77,33
LEACH,18,78,14
LEACH,18,79,36
LEACH,18,80,19
LEACH,18,81,35
LEACH,18,82,37
LEACH,18,83,34
LEACH,18,84,38
LEACH,18,85,37
LEACH,18,86,34
LEACH,18,87,34
LEACH,18,88,24
LEACH,18,89,22
LEACH,18,90,26
LEACH,18,91,21
LEACH,18,92,41
LEACH,18,93,31
LEACH,18,94,42
LEACH,18,95,35
LEACH,18,96,30
LEACH,18,97,23
LEACH,18,98,33
LEACH,18,99,20
LEACH,19,0,37
LEACH,19,1,23
LEACH,19,2,41
LEACH,19,3,20
LEACH,19,4,22
LEACH,19,5,22
LEACH,19,6,42
LEACH,19,7,34
LEACH,19,8,39
LEACH,19,9,25
LEACH,19,10,32
LEACH,19,11,25
LEACH,19,12,16
LEACH,19,13,15
LEACH,19,14,35
LEACH,19,15,25
LEACH,19,16,50
LEACH,19,17,52
LEACH,19,18,32
LEACH,19,19,32
LEACH,19,20,19
LEACH,19,21,54
LEACH,19,22,25
LEACH,19,23,42
LEACH,19,24,18
LEACH,19,25,36
LEACH,19,26,25
LEACH,19,27,28
LEACH,19,28,31
LEACH,19,29,33
LEACH,19,30,61
LEACH,19,31,16
LEACH,19,32,27
LEACH,19,33,44
LEACH,19,34,50
LEACH,19,35,32
LEACH,19,36,36
LEACH,19,37,67
LEACH,19,38,19
LEACH,19,39,30
LEACH,19,40,36
LEACH,19,41,22
LEACH,19,42,26
LEACH,19,43,19
LEACH,19,44,13
LEACH,19,45,18
LEACH,19,46,35
LEACH,19,47,35
LEACH,19,48,25
LEACH,19,49,34
LEACH,19,50,17
LEACH,19,51,22
LEACH,19,52,32
LEACH,19,53,33
LEACH,19,54,42
LEACH,19,55,21
LEACH,19,56,43
LEACH,19,57,65
LEACH,19,58,27
LEACH,19,59,23
LEACH,19,60,16
LEACH,19,61,26
LEACH,19,62,17
LEACH,19,63,16
LEACH,19,64,25
LEACH,19,65,21
LEACH,19,66,32
LEACH,19,67,24
LEACH,19,68,34
LEACH,19,69,17
LEACH,19,70,22
LEACH,19,71,30
LEACH,19,72,19
LEACH,19,73,31
LEACH,19,74,36
LEACH,19,75,18
LEACH,19,76,17
LEACH,19,77,24
LEACH,19,78,20
LEACH,19,79,21
LEACH,19,80,34
LEACH,19,81,63
LEACH,19,82,26
LEACH,19,83,37
LEACH,19,84,39
LEACH,19,85,46
LEACH,19,86,49
LEACH,19,87,22
LEACH,19,88,35
LEACH,19,89,26
LEACH,19,90,40
LEACH,19,91,19
LEACH,19,92,51
LEACH,19,93,16
LEACH,19,94,19
LEACH,19,95,15
LEACH,19,96,28
LEACH,19,97,20
LEACH,19,98,34
LEACH,19,99,33
