Algorithm,Seed,NodeID,CHSelections
HEED,10,4,67
HEED,10,5,52
HEED,10,6,75
HEED,10,7,46
HEED,10,8,49
HEED,10,9,50
HEED,10,10,52
HEED,10,11,48
HEED,10,12,69
HEED,10,13,48
HEED,10,14,62
HEED,10,15,53
HEED,10,16,44
HEED,10,17,76
HEED,10,18,107
HEED,10,19,59
HEED,10,20,115
HEED,10,21,51
HEED,10,22,56
HEED,10,23,80
HEED,10,24,41
HEED,10,25,102
HEED,10,26,60
HEED,10,27,46
HEED,10,28,52
HEED,10,29,48
HEED,10,30,47
HEED,10,31,88
HEED,10,32,71
HEED,10,33,50
HEED,10,34,61
HEED,10,35,48
HEED,10,36,47
HEED,10,37,49
HEED,10,38,58
HEED,10,39,69
HEED,10,40,54
HEED,10,41,43
HEED,10,42,46
HEED,10,43,60
HEED,10,44,49
HEED,10,45,59
HEED,10,46,160
HEED,10,47,48
HEED,10,48,55
HEED,10,49,50
HEED,10,50,50
HEED,10,51,80
HEED,10,52,49
HEED,10,53,48
HEED,10,54,70
HEED,10,55,49
HEED,10,56,50
HEED,10,57,54
HEED,10,58,50
HEED,10,59,55
HEED,10,60,68
HEED,10,61,101
HEED,10,62,46
HEED,10,63,46
HEED,10,64,58
HEED,10,65,41
HEED,10,66,44
HEED,10,67,50
HEED,10,68,45
HEED,10,69,46
HEED,10,70,66
HEED,10,71,55
HEED,10,72,84
HEED,10,73,57
HEED,10,74,46
HEED,10,75,58
HEED,10,76,50
HEED,10,77,88
HEED,10,78,47
HEED,10,79,45
HEED,10,80,44
HEED,10,81,50
HEED,10,82,49
HEED,10,83,50
HEED,10,84,43
HEED,10,85,44
HEED,10,86,81
HEED,10,87,55
HEED,10,88,53
HEED,10,89,148
HEED,10,90,59
HEED,10,91,56
HEED,10,92,51
HEED,10,93,71
HEED,10,94,193
HEED,10,95,78
HEED,10,96,52
HEED,10,97,55
HEED,10,98,136
HEED,10,99,50
HEED,11,0,75
HEED,11,1,42
HEED,11,2,110
HEED,11,3,61
HEED,11,4,92
HEED,11,5,65
HEED,11,6,54
HEED,11,7,49
HEED,11,8,69
HEED,11,9,61
HEED,11,10,56
HEED,11,11,43
HEED,11,12,64
HEED,11,13,57
HEED,11,14,60
HEED,11,15,55
HEED,11,16,47
HEED,11,17,51
HEED,11,18,59
HEED,11,19,38
HEED,11,20,79
HEED,11,21,62
HEED,11,22,47
HEED,11,23,61
HEED,11,24,57
HEED,11,25,53
HEED,11,26,112
HEED,11,27,53
HEED,11,28,53
HEED,11,29,60
HEED,11,30,41
HEED,11,31,44
HEED,11,32,55
HEED,11,33,47
HEED,11,34,49
HEED,11,35,69
HEED,11,36,48
HEED,11,37,43
HEED,11,38,53
HEED,11,39,54
HEED,11,40,68
HEED,11,41,52
HEED,11,42,55
HEED,11,43,93
HEED,11,44,48
HEED,11,45,72
HEED,11,46,71
HEED,11,47,59
HEED,11,48,48
HEED,11,49,63
HEED,11,50,170
HEED,11,51,98
HEED,11,52,58
HEED,11,53,59
HEED,11,54,65
HEED,11,55,105
HEED,11,56,67
HEED,11,57,90
HEED,11,58,72
HEED,11,59,62
HEED,11,60,161
HEED,11,61,90
HEED,11,62,108
HEED,11,63,45
HEED,11,64,35
HEED,11,65,50
HEED,11,66,78
HEED,11,67,50
HEED,11,68,50
HEED,11,69,60
HEED,11,70,64
HEED,11,71,60
HEED,11,72,52
HEED,11,73,70
HEED,11,74,52
