Algorithm,Seed,NodeID,CHSelections
Proposed,9,13,54
Proposed,9,14,43
Proposed,9,15,23
Proposed,9,16,26
Proposed,9,17,45
Proposed,9,18,34
Proposed,9,19,29
Proposed,9,20,41
Proposed,9,21,48
Proposed,9,22,18
Proposed,9,23,48
Proposed,9,24,24
Proposed,9,25,38
Proposed,9,26,41
Proposed,9,27,30
Proposed,9,28,27
Proposed,9,29,19
Proposed,9,30,28
Proposed,9,31,40
Proposed,9,32,23
Proposed,9,33,19
Proposed,9,34,23
Proposed,9,35,34
Proposed,9,36,42
Proposed,9,37,39
Proposed,9,38,48
Proposed,9,39,47
Proposed,9,40,38
Proposed,9,41,26
Proposed,9,42,56
Proposed,9,43,21
Proposed,9,44,21
Proposed,9,45,33
Proposed,9,46,23
Proposed,9,47,19
Proposed,9,48,38
Proposed,9,49,26
Proposed,9,50,41
Proposed,9,51,32
Proposed,9,52,47
Proposed,9,53,61
Proposed,9,54,27
Proposed,9,55,41
Proposed,9,56,26
Proposed,9,57,36
Proposed,9,58,40
Proposed,9,59,23
Proposed,9,60,27
Proposed,9,61,49
Proposed,9,62,21
Proposed,9,63,36
Proposed,9,64,24
Proposed,9,65,23
Proposed,9,66,35
Proposed,9,67,29
Proposed,9,68,38
Proposed,9,69,24
Proposed,9,70,25
Proposed,9,71,24
Proposed,9,72,28
Proposed,9,73,32
Proposed,9,74,21
Proposed,9,75,22
Proposed,9,76,48
Proposed,9,77,74
Proposed,9,78,83
Proposed,9,79,27
Proposed,9,80,27
Proposed,9,81,31
Proposed,9,82,26
Proposed,9,83,23
Proposed,9,84,22
Proposed,9,85,27
Proposed,9,86,68
Proposed,9,87,27
Proposed,9,88,19
Proposed,9,89,40
Proposed,9,90,37
Proposed,9,91,28
Proposed,9,92,106
Proposed,9,93,40
Proposed,9,94,28
Proposed,9,95,30
Proposed,9,96,42
Proposed,9,97,41
Proposed,9,98,29
Proposed,9,99,80
Proposed,10,0,23
Proposed,10,1,42
Proposed,10,2,23
Proposed,10,3,24
Proposed,10,4,33
Proposed,10,5,53
Proposed,10,6,31
Proposed,10,7,24
Proposed,10,8,30
Proposed,10,9,41
Proposed,10,10,44
Proposed,10,11,30
Proposed,10,12,39
Proposed,10,13,49
Proposed,10,14,35
Proposed,10,15,24
Proposed,10,16,21
Proposed,10,17,35
Proposed,10,18,57
Proposed,10,19,26
Proposed,10,20,41
Proposed,10,21,31
Proposed,10,22,24
Proposed,10,23,26
Proposed,10,24,33
Proposed,10,25,67
Proposed,10,26,24
Proposed,10,27,34
Proposed,10,28,32
Proposed,10,29,30
Proposed,10,30,24
Proposed,10,31,29
Proposed,10,32,29
Proposed,10,33,38
Proposed,10,34,29
Proposed,10,35,58
Proposed,10,36,33
Proposed,10,37,43
Proposed,10,38,30
Proposed,10,39,50
Proposed,10,40,22
Proposed,10,41,37
Proposed,10,42,30
Proposed,10,43,37
Proposed,10,44,29
Proposed,10,45,24
Proposed,10,46,126
Proposed,10,47,50
Proposed,10,48,53
Proposed,10,49,39
Proposed,10,50,21
Proposed,10,51,23
Proposed,10,52,53
Proposed,10,53,27
Proposed,10,54,27
Proposed,10,55,33
Proposed,10,56,55
Proposed,10,57,57
Proposed,10,58,29
Proposed,10,59,31
Proposed,10,60,31
Proposed,10,61,51
Proposed,10,62,30
Proposed,10,63,26
Proposed,10,64,31
Proposed,10,65,41
Proposed,10,66,26
Proposed,10,67,39
Proposed,10,68,22
Proposed,10,69,43
Proposed,10,70,53
Proposed,10,71,35
Proposed,10,72,35
Proposed,10,73,32
Proposed,10,74,26
Proposed,10,75,29
Proposed,10,76,36
Proposed,10,77,41
Proposed,10,78,26
Proposed,10,79,34
Proposed,10,80,28
Proposed,10,81,21
Proposed,10,82,24
Proposed,10,83,33
Proposed,10,84,63
Proposed,10,85,23
Proposed,10,86,33
Proposed,10,87,22
Proposed,10,88,20
Proposed,10,89,42
Proposed,10,90,27
Proposed,10,91,36
Proposed,10,92,38
Proposed,10,93,33
Proposed,10,94,59
Proposed,10,95,41
Proposed,10,96,24
Proposed,10,97,23
Proposed,10,98,54
Proposed,10,99,26
Proposed,11,0,29
Proposed,11,1,32
Proposed,11,2,29
Proposed,11,3,23
Proposed,11,4,44
Proposed,11,5,21
Proposed,11,6,25
Proposed,11,7,19
Proposed,11,8,29
Proposed,11,9,22
Proposed,11,10,38
Proposed,11,11,47
Proposed,11,12,34
Proposed,11,13,26
Proposed,11,14,26
Proposed,11,15,28
Proposed,11,16,42
Proposed,11,17,27
Proposed,11,18,28
Proposed,11,19,22
Proposed,11,20,48
Proposed,11,21,28
Proposed,11,22,27
Proposed,11,23,22
Proposed,11,24,28
Proposed,11,25,37
Proposed,11,26,45
Proposed,11,27,44
Proposed,11,28,28
Proposed,11,29,23
Proposed,11,30,50
Proposed,11,31,29
Proposed,11,32,40
Proposed,11,33,29
Proposed,11,34,23
Proposed,11,35,31
Proposed,11,36,43
Proposed,11,37,27
Proposed,11,38,26
Proposed,11,39,23
Proposed,11,40,49
Proposed,11,41,44
Proposed,11,42,47
Proposed,11,43,41
Proposed,11,44,33
Proposed,11,45,48
Proposed,11,46,76
Proposed,11,47,24
Proposed,11,48,40
Proposed,11,49,26
Proposed,11,50,80
Proposed,11,51,27
Proposed,11,52,25
Proposed,11,53,30
Proposed,11,54,38
Proposed,11,55,33
Proposed,11,56,46
Proposed,11,57,27
Proposed,11,58,59
Proposed,11,59,27
Proposed,11,60,77
Proposed,11,61,37
Proposed,11,62,87
Proposed,11,63,24
Proposed,11,64,25
Proposed,11,65,23
Proposed,11,66,33
Proposed,11,67,45
Proposed,11,68,48
Proposed,11,69,38
Proposed,11,70,26
Proposed,11,71,29
Proposed,11,72,21
Proposed,11,73,44
Proposed,11,74,38
Proposed,11,75,27
Proposed,11,76,23
Proposed,11,77,43
Proposed,11,78,68
Proposed,11,79,27
Proposed,11,80,33
Proposed,11,81,39
Proposed,11,82,46
Proposed,11,83,33
Proposed,11,84,41
Proposed,11,85,36
Proposed,11,86,28
Proposed,11,87,25
Proposed,11,88,32
Proposed,11,89,48
Proposed,11,90,43
Proposed,11,91,30
Proposed,11,92,28
Proposed,11,93,20
Proposed,11,94,24
Proposed,11,95,44
Proposed,11,96,28
Proposed,11,97,25
Proposed,11,98,35
Proposed,11,99,43
Proposed,12,0,40
Proposed,12,1,29
Proposed,12,2,28
Proposed,12,3,24
